country,country_code,indicator,indicator_code,year,value
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1960,84.9328084793106
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1961,87.8538613470205
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1962,92.1999583629516
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1963,103.435021262932
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1964,117.856430772855
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1965,121.50831902883
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1966,91.0276950517841
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1967,97.9951481214155
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1968,101.556802521195
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1969,109.477664384288
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1970,114.35532002008
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1971,120.680595539912
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1972,125.270705961882
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1973,146.568492582405
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1974,166.699661755332
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1975,161.086694022079
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1976,164.119999587322
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1977,189.585568552477
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1978,209.389063573463
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1979,227.958179873426
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1980,271.080945953678
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1981,274.964330768528
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1982,278.65038258267
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1983,295.999773299382
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1984,281.049867840717
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1985,300.928258576378
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1986,314.897116402542
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1987,344.941028293075
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1988,358.484539641693
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1989,349.915155021864
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1990,371.085936203765
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1991,305.574055928592
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1992,319.182472626315
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1993,302.884806246174
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1994,347.73421473994
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1995,375.17600537305
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1996,401.046754673579
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1997,416.228116203753
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1998,413.630864056851
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1999,441.927991436397
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,442.750218937263
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,450.357900514128
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2002,469.149928973927
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,544.143133545002
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,624.258826510066
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,710.488080408949
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2006,801.668353659022
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2007,1021.88707706826
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2008,992.519584923828
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2009,1094.94974598436
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,1347.51939071367
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,1445.46127486037
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2012,1429.32199520032
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,1432.84397512195
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,1553.88396075118
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1583.99815907985
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1707.50892912243
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,1950.10468280866
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1966.25455171679
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,2041.42863698585
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1907.04251637669
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,2239.61384367482
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2022,2347.44829434623
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2023,2530.12031278204
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,2696.66389984463
